Unique Key,Closed Date,Incident Address,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Complaint Type,Descriptor,Agency,Longitude,Latitude,Created Date,Agency Name,Location Type,Incident Zip,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Due Date,Resolution Description,Borough_Valid,Address_Valid,Geo_Valid,Record_Valid
64569925,04/11/2025 08:30:00 AM,,QUEENS,999257.0,215372.0,Traffic Signal Condition,APS,DOT,-73.94583099900979,40.75781014138824,04/05/2025 04:06:00 PM,Department of Transportation,,11101.0,,,,VERNON BOULEVARD,40 AVENUE,INTERSECTION,QUEENS,,,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",True,False,True,False
64613498,04/11/2025 08:30:00 AM,BARROW STREET,MANHATTAN,,,Street Condition,Pothole,DOT,,,04/10/2025 08:49:45 PM,Department of Transportation,,10014.0,BARROW STREET,7 AVENUE SOUTH,CHARLES LUDLAM CORNER,,,BLOCKFACE,MANHATTAN,,,The Department of Transportation inspected this complaint and did not find the reported problem.,True,True,False,False
64618990,04/11/2025 08:30:00 AM,,BROOKLYN,1016520.0,175965.0,Traffic Signal Condition,Controller,DOT,-73.88370767274823,40.64960114400436,04/11/2025 07:26:00 AM,Department of Transportation,,11239.0,,,,PENNSYLVANIA AVENUE,DELMAR LOOP,INTERSECTION,BROOKLYN,,,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",True,False,True,False
64586374,04/11/2025 08:35:00 AM,,MANHATTAN,987931.0,200118.0,Traffic Signal Condition,Pedestrian Signal,DOT,-73.98672147252647,40.71595365356794,04/07/2025 04:39:00 PM,Department of Transportation,,10002.0,,,,CLINTON STREET,GRAND STREET,INTERSECTION,MANHATTAN,,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,True,False,True,False
63862233,04/11/2025 08:36:32 AM,JFK,QUEENS,1043001.0,175548.0,Taxi Complaint,Driver Complaint - Passenger,TLC,-73.78828125130184,40.64832048620134,01/23/2025 05:50:26 PM,Taxi and Limousine Commission,Street,11430.0,JFK,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,UNRECOGNIZED,JAMAICA,JOHN F KENNEDY AIRPORT,,The Taxi and Limousine (TLC) reviewed your complaint. The conduct described in your report is not a violation of TLC rules. TLC has sent you a written confirmation of this outcome.,True,False,True,False
64608471,04/11/2025 08:40:00 AM,VANDERBILT AVENUE,BROOKLYN,,,Street Condition,Pothole,DOT,,,04/09/2025 07:10:11 PM,Department of Transportation,,11238.0,VANDERBILT AVENUE,BERGEN STREET,DEAN STREET,,,BLOCKFACE,BROOKLYN,,,The Department of Transportation inspected this complaint and repaired the problem.,True,True,False,False
64579335,04/11/2025 08:40:00 AM,BAY STREET,STATEN ISLAND,,,Street Condition,Pothole,DOT,,,04/05/2025 10:25:50 AM,Department of Transportation,,10305.0,BAY STREET,US COAST GUARD WAY,LYMAN AVENUE,,,BLOCKFACE,STATEN ISLAND,,,The Department of Transportation inspected this complaint and repaired the problem.,True,True,False,False
64622405,04/11/2025 08:40:00 AM,,BROOKLYN,992450.0,192892.0,Traffic Signal Condition,Controller,DOT,-73.97042881531071,40.69611695443511,04/11/2025 07:36:00 AM,Department of Transportation,,11205.0,,,,VANDERBILT AVENUE,PARK AVENUE,INTERSECTION,BROOKLYN,,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,True,False,True,False
64618429,04/11/2025 08:45:00 AM,SHERIDAN AVENUE,BRONX,,,Street Condition,Pothole,DOT,,,04/10/2025 11:46:57 AM,Department of Transportation,,10456.0,SHERIDAN AVENUE,EAST  163 STREET,EAST  164 STREET,,,BLOCKFACE,BRONX,,,The Department of Transportation inspected this complaint and repaired the problem.,True,True,False,False
64609719,04/11/2025 08:45:00 AM,,MANHATTAN,982383.0,205580.0,Street Condition,Pothole,DOT,-74.006736372835,40.73094608958952,04/10/2025 02:00:40 PM,Department of Transportation,,10014.0,,,,HUDSON STREET,MORTON STREET,INTERSECTION,MANHATTAN,,,The Department of Transportation inspected this complaint and repaired the problem.,True,False,True,False
64611015,04/11/2025 08:48:00 AM,127 AVENUE,QUEENS,,,Street Condition,Pothole,DOT,,,04/10/2025 04:06:07 PM,Department of Transportation,,11434.0,127 AVENUE,174 PLACE,176 STREET,,,BLOCKFACE,QUEENS,,,The Department of Transportation inspected this complaint and repaired the problem.,True,True,False,False
64618199,04/11/2025 08:50:00 AM,,QUEENS,1030801.0,217286.0,Traffic Signal Condition,LED Lense,DOT,-73.83195726744324,40.76295376154211,04/10/2025 02:23:00 PM,Department of Transportation,,11354.0,,,,MAIN STREET,NORTHERN BOULEVARD,INTERSECTION,QUEENS,,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,True,False,True,False
64598409,04/11/2025 08:50:57 AM,TIFFANY PLACE,BROOKLYN,,,Street Condition,Blocked - Construction,DOT,,,04/09/2025 04:43:01 PM,Department of Transportation,Street,11231.0,TIFFANY PLACE,KANE STREET,DEGRAW STREET,KANE STREET,DEGRAW STREET,BLOCKFACE,,,,"The Department of Transportation inspected the condition and issued a summons to the responsible party. A re-inspection will be done within 10 days. If the condition still exists, a second summons will be issued. In some cases, the Department of Transportation will make the repairs and charge the responsible party for the costs.",True,True,False,False
64579363,04/11/2025 08:55:00 AM,BRONXWOOD AVENUE,BRONX,,,Street Condition,Pothole,DOT,,,04/07/2025 01:05:31 PM,Department of Transportation,,10469.0,BRONXWOOD AVENUE,ADEE AVENUE,ARNOW AVENUE,,,BLOCKFACE,BRONX,,,The Department of Transportation inspected this complaint and repaired the problem.,True,True,False,False
64615552,04/11/2025 09:00:00 AM,,QUEENS,1000200.0,213983.0,Traffic Signal Condition,APS,DOT,-73.94243045893519,40.75399604007852,04/10/2025 03:32:00 PM,Department of Transportation,,11101.0,,,,21 STREET,41 AVENUE,INTERSECTION,QUEENS,,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,True,False,True,False
64624622,04/11/2025 09:01:00 AM,,QUEENS,1029835.0,186797.0,Street Condition,Pothole,DOT,-73.8356508822273,40.67927400181444,04/10/2025 01:31:55 PM,Department of Transportation,,11417.0,,,,104 STREET,ROCKAWAY BOULEVARD,INTERSECTION,QUEENS,,,The Department of Transportation inspected this complaint and did not find the reported problem.,True,False,True,False
64622304,04/11/2025 09:05:00 AM,,MANHATTAN,985377.0,215800.0,Traffic Signal Condition,Cable,DOT,-73.99593192853008,40.75899755593863,04/11/2025 07:17:00 AM,Department of Transportation,,10036.0,,,,10 AVENUE,WEST 41 STREET,INTERSECTION,MANHATTAN,,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,True,False,True,False
64516491,04/11/2025 09:08:16 AM,HERKIMER STREET,BROOKLYN,,,Street Condition,Cave-in,DOT,,,03/31/2025 11:10:30 AM,Department of Transportation,Street,11216.0,HERKIMER STREET,HERKIMER COURT,BROOKLYN AVENUE,HERKIMER COURT,BROOKLYN AVENUE,BLOCKFACE,,,,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,True,True,False,False
64606338,04/11/2025 09:10:00 AM,,QUEENS,1054985.0,178890.0,Sewer,Street Flooding (SJ),DEP,-73.7450601378565,40.65740589843868,04/09/2025 12:05:00 AM,Department of Environmental Protection,,11422.0,,,,147 AVENUE,BROOKVILLE BOULEVARD,INTERSECTION,QUEENS,,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,True,False,True,False
64613496,04/11/2025 09:10:00 AM,137 AVENUE,QUEENS,,,Street Condition,Pothole,DOT,,,04/10/2025 04:32:44 PM,Department of Transportation,,11434.0,137 AVENUE,174 STREET,175 STREET,,,BLOCKFACE,QUEENS,,,The Department of Transportation inspected this complaint and repaired the problem.,True,True,False,False
64618334,04/11/2025 09:10:00 AM,,BROOKLYN,990023.0,188159.0,Street Condition,Pothole,DOT,-73.97918522009685,40.683127874733,04/10/2025 11:20:36 AM,Department of Transportation,,11217.0,,,,4 AVENUE,DEAN STREET,INTERSECTION,BROOKLYN,,,The Department of Transportation inspected this complaint and repaired the problem.,True,False,True,False
64619008,04/11/2025 09:10:00 AM,,STATEN ISLAND,958683.0,152994.0,Water System,Leak (Use Comments) (WA2),DEP,-74.09204956469884,40.58657244482012,04/11/2025 08:44:00 AM,Department of Environmental Protection,,10305.0,,,,HYLAN BOULEVARD,SEAVIEW AVENUE,INTERSECTION,STATEN ISLAND,,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,True,False,True,False
64548472,04/11/2025 09:11:19 AM,HERKIMER STREET,BROOKLYN,,,Street Condition,Cave-in,DOT,,,04/03/2025 07:02:33 AM,Department of Transportation,Street,11216.0,HERKIMER STREET,HERKIMER COURT,BROOKLYN AVENUE,HERKIMER COURT,BROOKLYN AVENUE,BLOCKFACE,,,,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,True,True,False,False
64516137,04/11/2025 09:15:00 AM,DEAL COURT,STATEN ISLAND,,,Street Condition,Pothole,DOT,,,03/31/2025 05:49:12 PM,Department of Transportation,,10305.0,DEAL COURT,DAYNA DRIVE,ST JOHNS AVENUE,,,BLOCKFACE,STATEN ISLAND,,,The Department of Transportation inspected this complaint and repaired the problem.,True,True,False,False
64614292,04/11/2025 09:15:00 AM,,BRONX,1011918.0,255536.0,Traffic Signal Condition,APS,DOT,-73.89996454788626,40.868018482429,04/10/2025 11:49:00 AM,Department of Transportation,,10468.0,,,,RESERVOIR AVENUE,KINGSBRIDGE ROAD WEST,INTERSECTION,BRONX,,,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",True,False,True,False
64620284,04/11/2025 09:19:00 AM,,BRONX,1013802.0,261244.0,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),DEP,-73.89312765119699,40.88367906355724,04/11/2025 08:56:00 AM,Department of Environmental Protection,,10463.0,,,,ORLOFF AVENUE,VANCORTLANDT AVENUE WEST,INTERSECTION,BRONX,,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",True,False,True,False
64580629,04/11/2025 09:20:00 AM,BRONXWOOD AVENUE,BRONX,,,Street Condition,Pothole,DOT,,,04/07/2025 04:28:20 PM,Department of Transportation,,10469.0,BRONXWOOD AVENUE,ALLERTON AVENUE,MACE AVENUE,,,BLOCKFACE,BRONX,,,The Department of Transportation inspected this complaint and repaired the problem.,True,True,False,False
64607683,04/11/2025 09:20:00 AM,,QUEENS,1054577.0,177125.0,Sewer,Street Flooding (SJ),DEP,-73.74654903024499,40.65256462949103,04/09/2025 12:08:00 AM,Department of Environmental Protection,,11422.0,,,,149 AVENUE,BROOKVILLE BOULEVARD,INTERSECTION,QUEENS,,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,True,False,True,False
64611012,04/11/2025 09:20:00 AM,SHERIDAN AVENUE,BRONX,,,Street Condition,Pothole,DOT,,,04/10/2025 09:33:07 AM,Department of Transportation,,10457.0,SHERIDAN AVENUE,EAST  172 STREET,EAST MT EDEN AVENUE,,,BLOCKFACE,BRONX,,,The Department of Transportation inspected this complaint and repaired the problem.,True,True,False,False
64617293,04/11/2025 09:20:00 AM,,MANHATTAN,992742.0,225382.0,Street Condition,Pothole,DOT,-73.96933477605721,40.78529363449518,04/10/2025 03:04:26 PM,Department of Transportation,,10024.0,,,,CENTRAL PARK WEST,WEST 86 STREET,INTERSECTION,MANHATTAN,,,The Department of Transportation inspected this complaint and found that the problem was fixed.,True,False,True,False
64620085,04/11/2025 09:20:00 AM,,BROOKLYN,1008495.0,183171.0,Traffic Signal Condition,Controller,DOT,-73.91260166422845,40.6694056244296,04/11/2025 08:38:00 AM,Department of Transportation,,11212.0,,,,BRISTOL STREET,PITKIN AVENUE,INTERSECTION,BROOKLYN,,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,True,False,True,False
64621202,04/11/2025 09:20:00 AM,,BROOKLYN,1008495.0,183171.0,Traffic Signal Condition,Controller,DOT,-73.91260166422845,40.6694056244296,04/11/2025 07:18:00 AM,Department of Transportation,,11212.0,,,,BRISTOL STREET,PITKIN AVENUE,INTERSECTION,BROOKLYN,,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,True,False,True,False
64620136,04/11/2025 09:25:00 AM,,BROOKLYN,1010421.0,187901.0,Traffic Signal Condition,Controller,DOT,-73.9056404608319,40.682382916679984,04/11/2025 07:43:00 AM,Department of Transportation,,11207.0,,,,BUSHWICK AVENUE,ABERDEEN STREET,INTERSECTION,BROOKLYN,,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,True,False,True,False
64623535,04/11/2025 09:25:00 AM,,QUEENS,1016090.0,210347.0,Traffic Signal Condition,Flashing Hazard,DOT,-73.88509474471714,40.74397320338537,04/11/2025 08:26:00 AM,Department of Transportation,,11373.0,,,,BROADWAY,WOODSIDE AVENUE,INTERSECTION,QUEENS,,,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",True,False,True,False
64619254,04/11/2025 09:29:10 AM,15 STREET,BROOKLYN,,,Illegal Parking,Double Parked Blocking Vehicle,NYPD,,,04/11/2025 08:17:15 AM,New York City Police Department,Street/Sidewalk,11215.0,15 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,BLOCKFACE,,,,The Police Department responded to the complaint and took action to fix the condition.,True,True,False,False
64613463,04/11/2025 09:30:00 AM,,BROOKLYN,997205.0,179194.0,Street Condition,Pothole,DOT,-73.9533074681888,40.65851336144876,04/10/2025 03:33:52 AM,Department of Transportation,,11225.0,,,,FENIMORE STREET,ROGERS AVENUE,INTERSECTION,BROOKLYN,,,The Department of Transportation inspected this complaint and repaired the problem.,True,False,True,False
64614746,04/11/2025 09:30:00 AM,,MANHATTAN,995076.0,223767.0,Street Condition,Pothole,DOT,-73.96090913738175,40.78085833839319,04/10/2025 07:40:10 AM,Department of Transportation,,10028.0,,,,5 AVENUE,EAST 85 STREET,INTERSECTION,MANHATTAN,,,The Department of Transportation inspected this complaint and repaired the problem.,True,False,True,False
64624621,04/11/2025 09:30:00 AM,,QUEENS,1032750.0,182013.0,Street Condition,Pothole,DOT,-73.82517578565846,40.66612752998604,04/10/2025 01:32:13 PM,Department of Transportation,,11420.0,,,,116 STREET,NORTH CONDUIT AVENUE,INTERSECTION,QUEENS,,,The Department of Transportation inspected this complaint and repaired the problem.,True,False,True,False
64625731,04/11/2025 09:30:00 AM,DEAN STREET,BROOKLYN,,,Street Condition,Pothole,DOT,,,04/10/2025 02:27:14 PM,Department of Transportation,,11217.0,DEAN STREET,4 AVENUE,5 AVENUE,,,BLOCKFACE,BROOKLYN,,,The Department of Transportation inspected this complaint and repaired the problem.,True,True,False,False
64620924,04/11/2025 09:32:34 AM,,STATEN ISLAND,,,Traffic,Drag Racing,NYPD,,,04/11/2025 07:00:01 AM,New York City Police Department,Highway,,,,,,,,,,,The Police Department responded and upon arrival those responsible for the condition were gone.,True,False,False,False
64622571,04/11/2025 09:38:00 AM,,QUEENS,1037016.0,214085.0,Water System,Hydrant Running (WC3),DEP,-73.80954715851466,40.75413294692999,04/11/2025 08:59:00 AM,Department of Environmental Protection,,11355.0,,,,46 AVENUE,157 STREET,INTERSECTION,QUEENS,,,The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.,True,False,True,False
